Format Version,1.24,Take Name,Throw_006,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-01-27 04.48.43.958 PM,Capture Start Frame,3800917,Total Frames in Take,946,Total Exported Frames,946,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
843,7.025000,-0.378525,-0.288042,0.855882,-0.203020,-1.277611,0.895345,0.092205,-1.222395,0.878114,0.125291,-1.291060,0.852478,0.028199,-1.341021,0.921125,0.061056,-1.256071,0.929676,0.154042,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.223274,0.877889,0.124752,-1.288307,0.852399,0.029441,-1.340018,0.921927,0.064345,-1.256379,0.929680,0.153252,,,
844,7.033333,-0.382542,-0.425243,0.798450,-0.187901,-1.278568,0.897600,0.093942,-1.221054,0.877477,0.120918,-1.289619,0.873033,0.020528,-1.345000,0.924538,0.071207,-1.258708,0.915418,0.162895,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.222188,0.876832,0.119960,-1.287130,0.873081,0.021104,-1.344797,0.924238,0.074521,-1.258918,0.915859,0.162485,,,
845,7.041667,-0.385939,-0.541221,0.727380,-0.170439,-1.278101,0.900508,0.096383,-1.218842,0.878994,0.117970,-1.287758,0.894870,0.018986,-1.346779,0.926740,0.080541,-1.259143,0.901538,0.167839,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.220302,0.877575,0.115887,-1.286241,0.894919,0.018372,-1.347428,0.926100,0.082908,-1.259387,0.902426,0.168156,,,
846,7.050000,-0.392299,-0.653070,0.630712,-0.147658,-1.279325,0.900552,0.095846,-1.218718,0.878312,0.112359,-1.287757,0.916473,0.019749,-1.349757,0.924956,0.085872,-1.261191,0.882620,0.165244,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.218346,0.878282,0.111853,-1.286877,0.916216,0.019616,-1.350232,0.924913,0.086984,-1.262074,0.882955,0.164928,,,
847,7.058333,-0.399211,-0.745576,0.519320,-0.122696,-1.280678,0.900507,0.094102,-1.219135,0.878137,0.106450,-1.288169,0.936707,0.025191,-1.352344,0.922525,0.088188,-1.263195,0.864843,0.156462,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.218925,0.878159,0.106241,-1.287707,0.937113,0.024925,-1.352732,0.922428,0.088730,-1.263727,0.864437,0.155947,,,
848,7.066667,-0.410649,-0.816203,0.397348,-0.085411,-1.282377,0.901384,0.091525,-1.220500,0.877967,0.099479,-1.288968,0.955541,0.035499,-1.354556,0.922377,0.089226,-1.265617,0.849860,0.141832,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.220072,0.878116,0.099512,-1.288806,0.955462,0.035356,-1.354666,0.922182,0.089685,-1.266247,0.850025,0.141473,,,
849,7.075000,-0.420644,-0.863854,0.273409,-0.045420,-1.283718,0.902463,0.088190,-1.221758,0.878205,0.091801,-1.289308,0.969781,0.048790,-1.356123,0.922775,0.088969,-1.267815,0.839308,0.123188,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.221370,0.878255,0.091962,-1.289083,0.969925,0.048483,-1.356486,0.922538,0.089370,-1.268108,0.839324,0.122981,,,
850,7.083333,-0.428966,-0.891973,0.142610,-0.005817,-1.284977,0.903682,0.084307,-1.223099,0.878956,0.083833,-1.289229,0.979228,0.064559,-1.357460,0.923481,0.087474,-1.270255,0.833274,0.101404,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.222779,0.878834,0.083837,-1.288857,0.979875,0.064585,-1.357852,0.923134,0.087704,-1.270669,0.833245,0.100614,,,
851,7.091667,-0.435155,-0.899612,0.007654,0.035778,-1.286306,0.905136,0.079644,-1.224685,0.880225,0.074882,-1.289018,0.983270,0.081376,-1.358685,0.924789,0.085199,-1.272973,0.832453,0.077214,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.224405,0.879994,0.074695,-1.288697,0.984203,0.081577,-1.358859,0.924666,0.085157,-1.273438,0.832380,0.076412,,,
852,7.100000,-0.439759,-0.886107,-0.123809,0.078092,-1.287587,0.906772,0.074076,-1.226456,0.881933,0.064778,-1.288436,0.981590,0.096807,-1.359625,0.926713,0.082359,-1.275964,0.837017,0.052497,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.225818,0.881589,0.064124,-1.288313,0.983182,0.097704,-1.360009,0.927056,0.082169,-1.276388,0.836248,0.051653,,,
853,7.108333,-0.444614,-0.850007,-0.256843,0.117637,-1.289896,0.908879,0.067893,-1.229583,0.884146,0.054073,-1.288425,0.974494,0.110412,-1.361268,0.929806,0.079026,-1.280443,0.847201,0.028234,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.227534,0.883220,0.053499,-1.289150,0.975612,0.111138,-1.361190,0.929757,0.078982,-1.281004,0.846869,0.028022,,,
854,7.116667,-0.451532,-0.787140,-0.393865,0.146288,-1.290498,0.913997,0.062593,-1.231461,0.888747,0.044772,-1.286856,0.964449,0.122231,-1.360647,0.937392,0.076286,-1.283161,0.865486,0.007283,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.230642,0.886280,0.043700,-1.288201,0.963992,0.120429,-1.360771,0.938484,0.077425,-1.282257,0.867440,0.007290,,,
855,7.125000,-0.448372,-0.750974,-0.454176,0.169481,-1.291552,0.917188,0.058675,-1.232993,0.893159,0.037845,-1.287290,0.958354,0.125026,-1.361219,0.940288,0.075064,-1.284840,0.877011,-0.003027,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.232662,0.894333,0.037119,-1.288299,0.955130,0.124193,-1.361277,0.941979,0.075271,-1.284663,0.875563,-0.001633,,,
856,7.133333,-0.458339,-0.756764,-0.438969,0.156648,-1.292800,0.920542,0.060986,-1.234677,0.894688,0.041144,-1.287750,0.964445,0.125502,-1.362054,0.945458,0.076444,-1.286853,0.877647,0.001061,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.233472,0.893084,0.040957,-1.288109,0.966766,0.125410,-1.361974,0.945881,0.076933,,,,-1.286782,0.885414,-0.011309
857,7.141667,-0.471740,-0.777689,-0.392146,0.137414,-1.294459,0.921013,0.063695,-1.236785,0.892865,0.045753,-1.288073,0.971776,0.122836,-1.363346,0.947791,0.077593,-1.289758,0.871714,0.008796,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.234689,0.891512,0.044725,-1.289025,0.971814,0.122650,-1.363354,0.948336,0.078209,,,,,,
858,7.150000,-0.478391,-0.790957,-0.361256,0.122573,-1.295629,0.922061,0.065969,-1.238114,0.892587,0.049730,-1.288756,0.977066,0.121129,-1.364389,0.949884,0.078364,-1.291383,0.868817,0.014848,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.237080,0.890971,0.049053,-1.290111,0.976270,0.119516,-1.364550,0.950233,0.078907,-1.290975,0.870033,0.015652,,,
859,7.158333,-0.485118,-0.804575,-0.326760,0.102701,-1.297529,0.921966,0.066583,-1.240167,0.891008,0.052738,-1.290291,0.981433,0.116847,-1.366155,0.950992,0.076769,-1.293629,0.864554,0.020160,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.239711,0.889332,0.052656,-1.291225,0.982036,0.116439,-1.365927,0.951070,0.077442,-1.293399,0.865045,0.019904,,,
860,7.166667,-0.495584,-0.819748,-0.273675,0.086664,-1.299095,0.922222,0.066726,-1.242166,0.889708,0.054791,-1.290377,0.986957,0.109723,-1.367389,0.952442,0.075576,-1.296566,0.859927,0.026986,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.242347,0.889005,0.055581,-1.290379,0.987938,0.109374,-1.367466,0.952216,0.076192,-1.296281,0.859939,0.025769,,,
861,7.175000,-0.504072,-0.828345,-0.233539,0.072216,-1.300345,0.924188,0.066624,-1.243841,0.890359,0.056462,-1.290434,0.992323,0.103702,-1.368287,0.955548,0.074127,-1.298935,0.858684,0.032366,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.244131,0.890031,0.057322,-1.290373,0.993654,0.103377,-1.368038,0.955255,0.074564,-1.298987,0.858915,0.031224,,,
862,7.183333,-0.510023,-0.835466,-0.195430,0.060659,-1.301327,0.926176,0.065306,-1.245108,0.891459,0.056667,-1.290517,0.996989,0.096675,-1.369040,0.958261,0.071729,-1.300754,0.858170,0.036304,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.244738,0.890999,0.057003,-1.290826,0.998534,0.096779,-1.368754,0.957887,0.071915,-1.301268,0.857931,0.035628,,,
863,7.191667,-0.517763,-0.839963,-0.154094,0.051379,-1.302113,0.927657,0.063111,-1.246374,0.891897,0.055704,-1.289977,1.000689,0.088297,-1.369422,0.960706,0.068854,-1.302786,0.857521,0.039726,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.245298,0.890982,0.055370,-1.290118,1.001482,0.088620,-1.369885,0.960880,0.068820,-1.302914,0.857366,0.039724,,,
864,7.200000,-0.524409,-0.842384,-0.118448,0.036813,-1.302863,0.929121,0.060333,-1.247559,0.892344,0.054907,-1.289709,1.003736,0.079695,-1.369783,0.963184,0.064467,-1.304503,0.857416,0.042386,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.245513,0.890829,0.053794,-1.290031,1.004418,0.080167,-1.370321,0.963732,0.064267,-1.304654,0.856934,0.042672,,,
865,7.208333,-0.530548,-0.843570,-0.080556,0.020485,-1.303798,0.931451,0.057512,-1.248932,0.893764,0.054381,-1.289658,1.007251,0.070539,-1.370324,0.966455,0.059731,-1.306379,0.858543,0.045506,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.247987,0.893271,0.053633,-1.289785,1.007444,0.070909,-1.370635,0.966686,0.059404,-1.306587,0.858442,0.045963,,,
866,7.216667,-0.535863,-0.843206,-0.042316,0.008034,-1.305031,0.933681,0.053515,-1.250583,0.895286,0.052232,-1.289942,1.010111,0.060310,-1.371179,0.969453,0.054333,-1.308517,0.860092,0.047282,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.250207,0.895248,0.051966,-1.289959,1.010263,0.060493,-1.371279,0.969511,0.054176,-1.308738,0.859886,0.047508,,,
867,7.225000,-0.542564,-0.840002,-0.000250,-0.004622,-1.306362,0.935748,0.049251,-1.252510,0.896507,0.049924,-1.290033,1.012224,0.049208,-1.371958,0.972525,0.048612,-1.311038,0.861961,0.049338,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.252196,0.896459,0.050021,-1.290085,1.012134,0.049145,-1.372174,0.972800,0.048677,-1.311075,0.861859,0.049262,,,
868,7.233333,-0.547453,-0.835731,0.039571,-0.016835,-1.307694,0.937624,0.044219,-1.254328,0.897805,0.046846,-1.290431,1.013614,0.037683,-1.372830,0.975155,0.042084,-1.313275,0.864153,0.050326,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.253901,0.897409,0.046704,-1.290748,1.013912,0.037777,-1.372720,0.975225,0.041989,-1.313455,0.864130,0.050460,,,
869,7.241667,-0.551264,-0.830092,0.079263,-0.027813,-1.309108,0.939541,0.038648,-1.256175,0.899310,0.043118,-1.291101,1.014536,0.025733,-1.373821,0.977695,0.035133,-1.315417,0.866861,0.050656,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.255800,0.899063,0.043160,-1.291561,1.014830,0.025281,-1.373528,0.977746,0.035031,-1.315777,0.866944,0.050488,,,
870,7.250000,-0.554996,-0.822412,0.119096,-0.037870,-1.310305,0.941526,0.032087,-1.257850,0.900908,0.038340,-1.291583,1.014982,0.012879,-1.374538,0.980339,0.027250,-1.317324,0.870116,0.049911,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.257394,0.900591,0.038603,-1.291819,1.015337,0.012660,-1.374481,0.980412,0.027338,-1.317543,0.869979,0.049796,,,
871,7.258333,-0.558559,-0.812835,0.157880,-0.048827,-1.311569,0.943759,0.025146,-1.259630,0.902827,0.033355,-1.292151,1.015157,-0.000162,-1.375275,0.983211,0.018756,-1.319291,0.874085,0.048647,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.259287,0.902593,0.033388,-1.292051,1.015290,-0.000210,-1.375597,0.983232,0.018777,-1.319385,0.874129,0.048650,,,
872,7.266667,-0.564544,-0.813413,0.127010,-0.059307,-1.312626,0.945792,0.019294,-1.261269,0.904372,0.028643,-1.291762,1.018052,-0.002119,-1.375832,0.985706,0.011074,-1.321711,0.875281,0.039594,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.260770,0.904571,0.029005,-1.291481,1.018057,-0.002412,-1.376175,0.985531,0.011433,-1.322181,0.875261,0.039201,,,
873,7.275000,-0.570192,-0.816974,0.048876,-0.071038,-1.314024,0.947061,0.014233,-1.263425,0.904880,0.024281,-1.291942,1.021327,0.003638,-1.376506,0.987606,0.003844,-1.324301,0.874671,0.025207,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.262368,0.905001,0.024150,-1.291856,1.021334,0.003726,-1.376706,0.987471,0.003767,-1.325130,0.874736,0.025303,,,
874,7.283333,-0.577051,-0.813156,-0.017098,-0.074138,-1.315502,0.948678,0.009317,-1.265960,0.905168,0.018953,-1.292510,1.023416,0.008393,-1.376862,0.990717,-0.001791,-1.326756,0.875645,0.011770,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.265243,0.905185,0.018638,-1.292550,1.023676,0.008506,-1.376716,0.990634,-0.001882,-1.327810,0.875727,0.011678,,,
875,7.291667,-0.582072,-0.809507,-0.067548,-0.036444,-1.316722,0.950258,0.004317,-1.267321,0.905710,0.008241,-1.293451,1.024436,0.012763,-1.377950,0.993573,-0.001218,-1.328245,0.877539,-0.002430,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.266306,0.905476,0.006567,-1.293518,1.024665,0.013205,-1.377975,0.993639,-0.000947,-1.328855,0.877580,-0.002080,,,
876,7.300000,-0.584385,-0.811296,-0.017099,-0.000452,-1.317455,0.951989,0.002221,-1.267851,0.907494,0.002098,-1.293492,1.026379,0.004921,-1.378991,0.995223,0.002180,-1.329554,0.879092,-0.000230,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.267314,0.907273,0.002180,-1.293553,1.026736,0.004880,-1.379002,0.995203,0.002218,-1.329940,0.878946,-0.000306,,,
877,7.308333,-0.586653,-0.808926,0.028436,0.025880,-1.318039,0.953755,0.001473,-1.268833,0.908917,-0.001476,-1.293666,1.028006,-0.001353,-1.379142,0.997417,0.005457,-1.330574,0.880914,0.003347,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.268210,0.908723,-0.002422,-1.293443,1.028044,-0.000848,-1.379524,0.997330,0.005043,-1.330994,0.881346,0.004411,,,
878,7.316667,-0.590742,-0.806500,0.017773,0.016314,-1.319555,0.954848,0.002217,-1.270708,0.909559,0.000389,-1.294416,1.028878,0.000508,-1.380332,0.999068,0.004738,-1.332820,0.882121,0.003315,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.270263,0.909205,-0.000759,-1.294533,1.028940,0.001166,-1.380475,0.999278,0.004132,-1.332910,0.882120,0.004228,,,
879,7.325000,-0.593607,-0.804709,0.006062,0.006088,-1.320831,0.956104,0.002378,-1.272253,0.910494,0.001727,-1.295160,1.029969,0.001932,-1.381361,1.000722,0.003351,-1.334607,0.883464,0.002581,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.272298,0.910315,0.001112,-1.295271,1.030492,0.002389,-1.381161,1.000636,0.002871,-1.334693,0.883420,0.003082,,,
880,7.333333,-0.597042,-0.802181,-0.003714,-0.005735,-1.321880,0.957383,0.001590,-1.273694,0.911362,0.002349,-1.295582,1.031027,0.002061,-1.382032,1.002515,0.000788,-1.336272,0.884863,0.001244,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.273623,0.910920,0.002029,-1.295822,1.031507,0.002080,-1.381675,1.002266,0.000436,-1.336385,0.885226,0.001334,,,
881,7.341667,-0.599746,-0.799851,-0.015570,-0.017364,-1.322844,0.958901,0.000121,-1.275031,0.912532,0.002215,-1.296061,1.032352,0.001844,-1.382620,1.004465,-0.002415,-1.337722,0.886488,-0.001081,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.274689,0.911842,0.002515,-1.296297,1.032972,0.001637,-1.382554,1.004472,-0.002283,-1.337859,0.886496,-0.001285,,,
882,7.350000,-0.602567,-0.797849,-0.017028,-0.007766,-1.323312,0.960203,-0.000824,-1.275785,0.913502,-0.000031,-1.296020,1.033448,0.001558,-1.382812,1.006184,-0.001907,-1.338687,0.887913,-0.002834,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.275481,0.912698,-0.000206,-1.296417,1.034193,0.001471,-1.382694,1.006649,-0.001527,-1.338622,0.887620,-0.002889,,,
883,7.358333,-0.604198,-0.796811,-0.001975,0.005682,-1.324061,0.961726,-0.001593,-1.276703,0.914853,-0.002318,-1.296442,1.034883,-0.000867,-1.383398,1.007923,-0.000677,-1.339756,0.889481,-0.002426,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.276400,0.914527,-0.002326,-1.296839,1.035132,-0.001267,-1.383163,1.007999,-0.000208,-1.339893,0.889592,-0.002342,,,
884,7.366667,-0.605711,-0.795677,-0.003551,0.000185,-1.324714,0.962608,-0.002024,-1.277531,0.915552,-0.002051,-1.296823,1.035662,-0.001305,-1.383878,1.009032,-0.001931,-1.340676,0.890420,-0.002726,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.277068,0.915285,-0.002160,-1.296783,1.035887,-0.001155,-1.384023,1.009023,-0.002045,-1.340915,0.890261,-0.002427,,,
885,7.375000,-0.606867,-0.794738,0.009514,0.003704,-1.325354,0.963400,-0.001062,-1.278313,0.916203,-0.001321,-1.297252,1.036368,-0.002150,-1.384374,1.010005,-0.000470,-1.341527,0.891261,-0.000228,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.277788,0.916026,-0.001154,-1.297333,1.036557,-0.002252,-1.384399,1.010096,-0.000383,-1.341864,0.891096,-0.000365,,,
886,7.383333,-0.607756,-0.793974,0.013894,0.006759,-1.326028,0.964244,-0.000747,-1.279104,0.916934,-0.001328,-1.297768,1.037141,-0.002360,-1.384930,1.010991,0.000291,-1.342362,0.892146,0.000489,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.279029,0.916944,-0.001590,-1.297724,1.037575,-0.002139,-1.384776,1.010668,0.000086,-1.342721,0.892112,0.000589,,,
887,7.391667,-0.609942,-0.792328,0.010263,0.009019,-1.326651,0.964867,-0.001075,-1.279990,0.917303,-0.002016,-1.297982,1.037616,-0.002049,-1.385291,1.011932,0.000308,-1.343387,0.892854,-0.000461,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.279826,0.917329,-0.002077,-1.297957,1.037980,-0.002002,-1.385173,1.011806,0.000266,-1.343753,0.892594,-0.000387,,,
888,7.400000,-0.611362,-0.791291,0.007355,0.006409,-1.327112,0.965476,-0.001678,-1.280613,0.917749,-0.002326,-1.298182,1.038125,-0.002330,-1.385596,1.012745,-0.000680,-1.344106,0.893521,-0.001293,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.280189,0.917612,-0.002387,-1.298201,1.038270,-0.002298,-1.385564,1.012509,-0.000714,-1.344546,0.893750,-0.001233,,,
889,7.408333,-0.612794,-0.790239,0.002312,0.000240,-1.327575,0.966204,-0.002404,-1.281240,0.918314,-0.002332,-1.298382,1.038751,-0.002564,-1.385901,1.013679,-0.002318,-1.344826,0.894310,-0.002321,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.280459,0.918032,-0.002053,-1.298249,1.039015,-0.002695,-1.386192,1.013704,-0.002295,-1.345262,0.894316,-0.002538,,,
890,7.416667,-0.613666,-0.789561,0.002388,0.001240,-1.327628,0.966826,-0.002352,-1.281400,0.918833,-0.002410,-1.298275,1.039308,-0.002481,-1.385849,1.014429,-0.002117,-1.345038,0.894970,-0.002320,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.281025,0.918914,-0.002298,-1.297978,1.039527,-0.002565,-1.386173,1.014484,-0.002037,-1.345445,0.894550,-0.002445,,,
891,7.425000,-0.613653,-0.789571,-0.002294,0.001669,-1.327943,0.967332,-0.002201,-1.281712,0.919340,-0.002405,-1.298592,1.039813,-0.001608,-1.386165,1.014932,-0.001884,-1.345350,0.895478,-0.002826,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.281452,0.919198,-0.002499,-1.298326,1.040876,-0.001488,-1.386195,1.014849,-0.001941,-1.345867,0.894910,-0.002714,,,
892,7.433333,-0.613582,-0.789631,0.000388,-0.000116,-1.328422,0.967550,-0.002538,-1.282183,0.919567,-0.002455,-1.299085,1.040038,-0.002424,-1.386654,1.015140,-0.002499,-1.345816,0.895690,-0.002693,-0.352803,-0.292165,0.573061,0.679537,-0.624402,0.849600,0.391131,-0.616086,0.826327,0.407811,-0.598117,0.926980,0.408354,-0.659004,0.795493,0.357228,,,,-1.281742,0.919351,-0.002552,-1.298918,1.040398,-0.002355,-1.386803,1.014893,-0.002560,-1.346253,0.895801,-0.002603,,,
